#T Cv <E> <E^2>
0.09248496993987976 100.4835978258449 4.702645808185873 22.54668751982051
0.09346693386773547 100.2308381148784 4.752094125995513 23.02121858605831
0.09444889779559118 99.9858315200614 4.80129808417416 23.49836661657326
0.09543086172344689 99.74833725424011 4.850265147883825 23.97813256819044
0.0964128256513026 99.51847521908422 4.899002723987822 24.46052335582872
0.09739478957915831 99.2967007097146 4.947518504786756 24.94555528931334
0.09837675350701403 99.08375784667287 4.995820776007069 25.43325712911883
0.09935871743486974 98.88061736524698 5.043918670923451 25.92367257683261
0.1003406813627254 98.68840432051877 5.091822357995962 26.4168620659401
0.1013226452905812 98.50832092447948 5.139543154718516 26.91290376890264
0.1023046092184369 98.34156919390492 5.187093565245427 27.41189378463473
0.1032865731462926 98.18927742003603 5.234487243641072 27.91394551458125
0.1042685370741483 98.05243372408989 5.281738888166911 28.41918827397044
0.105250501002004 97.93182918856824 5.328864074852745 28.92776521677881
0.1062324649298597 97.82801229725374 5.375879040665377 29.43983067779142
0.1072144288577154 97.74125571097095 5.422800427937695 29.95554705303303
0.1081963927855712 97.67153576067955 5.469645002412381 30.47508135089576
0.1091783567134269 97.61852449220427 5.516429357341317 30.99860155103629
0.1101603206412826 97.58159361763489 5.563169615693105 31.5262729072726
0.1111422845691383 97.55982936176108 5.609881141682574 32.058254324838
0.112124248496994 97.55205688896216 5.656578271701195 32.59469493242892
0.1131062124248497 97.55687278578694 5.703274073321333 33.13573095606944
0.1140881763527054 97.57268393902132 5.749980139476254 33.68148298587664
0.1150701402805611 97.59775106636241 5.796706423247052 34.23205370884217
0.1160521042084168 97.63023515623959 5.843461116962346 34.78752616170435
0.1170340681362726 97.66824510412346 5.89025057762672 35.34796253836302
0.1180160320641283 97.70988492745552 5.937079299045842 35.91340356670388
0.118997995991984 97.75329907427447 5.983949929496693 36.48386845098345
0.1199799599198397 97.79671450810747 6.030863332402502 37.05935535823151
0.1209619238476954 97.83847844452254 6.077818686285918 37.63984241137215
0.1219438877755511 97.87709084457234 6.124813619264611 38.22528913802836
0.1229258517034068 97.91123099146512 6.171844372596548 38.8156383127393
0.1239078156312625 97.93977772563431 6.218905987232112 39.4108181217905
0.1248897795591182 97.96182314566411 6.265992507036776 40.01074457423527
0.125871743486974 97.97667980913289 6.313097192262429 40.6153240797471
0.1268537074148297 97.98388167450719 6.360212736990932 41.22445611396928
0.1278356713426854 97.983179210636 6.407331484595449 41.8380358944867
0.1288176352705411 97.97452924951996 6.454445635767246 42.45595699539171
0.1297995991983968 97.95808028158314 6.501547444279029 43.07811383517925
0.1307815631262525 97.93415397657428 6.548629396388744 43.70440398107505
0.1317635270541082 97.90322376220439 6.595684370584173 44.33473022238275
0.1327454909819639 97.86589131150077 6.642705775196268 44.96900237567576
0.1337274549098197 97.82286177218703 6.689687662237813 45.60713879510516
0.1347094188376754 97.7749185329249 6.736624816631825 46.24906757164634
0.1356913827655311 97.7228982580001 6.783512820731678 46.89472741494356
0.1366733466933868 97.66766683774674 6.830348094730052 47.54406822084219
0.1376553106212425 97.61009681511368 6.877127914132616 48.19705133594572
0.1386372745490982 97.55104674105722 6.923850405982384 48.85364953777199
0.1396192384769539 97.49134282088366 6.970514525907286 49.5138467551505
0.1406012024048096 97.43176309618499 7.017120018377666 50.17763755815429
0.1415831663326654 97.37302432737013 7.063667362745528 50.84502645043541
0.1425651302605211 97.31577164139715 7.110157707758269 51.51602699903074
0.1435470941883768 97.26057093178255 7.156592797263565 52.19066083782428
0.1445290581162325 97.20790393121473 7.202974889772298 52.86895658093863
0.1455110220440882 97.15816581470958 7.249306674437663 53.55094868141471
0.1464929859719439 97.11166514461767 7.295591185850093 54.23667626895683
0.1474749498997996 97.06862593184511 7.34183171983465 54.92618199806604
0.1484569138276553 97.02919156128561 7.388031752210648 55.61951093515366
0.149438877755511 96.99343031006944 7.434194862210061 56.31670950982511
0.1504208416833668 96.96134218199676 7.480324661983644 57.01782455208112
0.1514028056112225 96.93286677552044 7.526424733349192 57.72290243335807
0.1523847695390782 96.90789191146494 7.57249857266031 58.43198832556242
0.1533667334669339 96.88626275654725 7.618549544411955 59.14512558850004
0.1543486973947896 96.86779119114058 7.66458084394495 59.86235529232563
0.1553306613226453 96.85226519253203 7.710595469374589 60.58371587818545
0.156312625250501 96.8394580230536 7.756596202654021 61.30924295686594
0.1572945891783567 96.82913703857817 7.802585599487059 62.03896924224868
0.1582765531062124 96.82107195480964 7.848565987637731 62.7729246136069
0.1592585170340682 96.81504243826066 7.894539473034178 63.51113629839804
0.1602404809619239 96.81084490991572 7.940507952948739 64.25362916510231
0.1612224448897796 96.8082984794974 7.986473135438322 65.00042611402894
0.1622044088176353 96.80724994797046 8.032436564157972 65.75154855253858
0.163186372745491 96.80757784675025 8.078399647614532 66.50701694035531
0.1641683366733467 96.80919549206115 8.124363691907325 67.26685138977408
0.1651503006012024 96.81205306889319 8.170329935985327 68.0310723054631
0.1661322645290581 96.81613876023459 8.216299588482071 68.79970104839389
0.1671142284569138 96.82147896795178 8.262273865212206 69.57276060896693
0.1680961923847696 96.82813767676475 8.308254026451264 70.35027627457201
0.1690781563126253 96.83621502548338 8.354241413205482 71.13227627805706
0.170060120240481 96.84584516386101 8.400237481715619 71.91879241415931
0.1710420841683367 96.85719347423273 8.44624383553669 72.70986061224741
0.1720240480961924 96.87045324493718 8.492262254618105 73.50552145505316
0.1730060120240481 96.88584188682086 8.538294720881023 74.30582063421797
0.1739879759519038 96.90359678241302 8.584343439893464 75.11080933506346
0.1749699398797595 96.92397085728624 8.630410858328705 75.92054454439128
0.1759519038076152 96.94722796356008 8.676499676971098 76.73508927649554
0.176933867735471 96.97363815760765 8.722612859131909 77.55451271410627
0.1779158316633267 97.0034729522951 8.76875363441278 78.37889026236248
0.1788977955911824 97.03700062112409 8.81492549782018 79.20830351515303
0.1798797595190381 97.07448161840576 8.861132204323862 80.0428401345421
0.1808617234468938 97.11616417885044 8.907377759003584 80.88259364513345
0.1818436873747495 97.16228015457659 8.953666402981634 81.72766314629244
0.1828256513026052 97.21304113221093 9.000002595406714 82.57815294616807
0.1838076152304609 97.26863487610242 9.04639099177713 83.43417212229654
0.1847895791583166 97.32922212687333 9.092836418948163 84.2958340143752
0.1857715430861724 97.39493378739964 9.13934384718188 85.16325565548003
0.1867535070140281 97.46586851442265 9.185918359627994 86.0365571484308
0.1877354709418838 97.54209073039783 9.232565119652067 86.91586099473341
0.1887174348697395 97.62362906620574 9.279289336415127 87.80129138351005
0.1896993987975952 97.71047523695677 9.326096229143596 88.69297344850581
0.1906813627254509 97.80258335148991 9.372990990501771 89.59103250103318
